date,admin1,market,admin1_enc,market_enc,latitude,longitude,year,month,month_sin,month_cos,cpi,fuel_price,temperature,rainfall,cpi_x_fuel,price_yam_per_kg,price_cassava_gari_yellow_per_kg,price_gari_white_per_kg,price_rice_local_per_kg,price_maize_white_per_kg,price_maize_yellow_per_kg,price_rice_imported_per_kg,price_yam_per_kg_deflated,price_yam_per_kg_lag1,price_yam_per_kg_lag3,price_yam_per_kg_lag6,price_yam_per_kg_lag12,price_yam_per_kg_roll_mean3,price_yam_per_kg_roll_mean6,price_yam_per_kg_roll_std3,price_yam_per_kg_deflated_lag1,price_yam_per_kg_deflated_lag3,price_cassava_gari_yellow_per_kg_deflated,price_cassava_gari_yellow_per_kg_lag1,price_cassava_gari_yellow_per_kg_lag3,price_cassava_gari_yellow_per_kg_lag6,price_cassava_gari_yellow_per_kg_lag12,price_cassava_gari_yellow_per_kg_roll_mean3,price_cassava_gari_yellow_per_kg_roll_mean6,price_cassava_gari_yellow_per_kg_roll_std3,price_cassava_gari_yellow_per_kg_deflated_lag1,price_cassava_gari_yellow_per_kg_deflated_lag3,price_gari_white_per_kg_deflated,price_gari_white_per_kg_lag1,price_gari_white_per_kg_lag3,price_gari_white_per_kg_lag6,price_gari_white_per_kg_lag12,price_gari_white_per_kg_roll_mean3,price_gari_white_per_kg_roll_mean6,price_gari_white_per_kg_roll_std3,price_gari_white_per_kg_deflated_lag1,price_gari_white_per_kg_deflated_lag3,price_rice_local_per_kg_deflated,price_rice_local_per_kg_lag1,price_rice_local_per_kg_lag3,price_rice_local_per_kg_lag6,price_rice_local_per_kg_lag12,price_rice_local_per_kg_roll_mean3,price_rice_local_per_kg_roll_mean6,price_rice_local_per_kg_roll_std3,price_rice_local_per_kg_deflated_lag1,price_rice_local_per_kg_deflated_lag3,price_maize_white_per_kg_deflated,price_maize_white_per_kg_lag1,price_maize_white_per_kg_lag3,price_maize_white_per_kg_lag6,price_maize_white_per_kg_lag12,price_maize_white_per_kg_roll_mean3,price_maize_white_per_kg_roll_mean6,price_maize_white_per_kg_roll_std3,price_maize_white_per_kg_deflated_lag1,price_maize_white_per_kg_deflated_lag3,price_maize_yellow_per_kg_deflated,price_maize_yellow_per_kg_lag1,price_maize_yellow_per_kg_lag3,price_maize_yellow_per_kg_lag6,price_maize_yellow_per_kg_lag12,price_maize_yellow_per_kg_roll_mean3,price_maize_yellow_per_kg_roll_mean6,price_maize_yellow_per_kg_roll_std3,price_maize_yellow_per_kg_deflated_lag1,price_maize_yellow_per_kg_deflated_lag3,price_rice_imported_per_kg_deflated,price_rice_imported_per_kg_lag1,price_rice_imported_per_kg_lag3,price_rice_imported_per_kg_lag6,price_rice_imported_per_kg_lag12,price_rice_imported_per_kg_roll_mean3,price_rice_imported_per_kg_roll_mean6,price_rice_imported_per_kg_roll_std3,price_rice_imported_per_kg_deflated_lag1,price_rice_imported_per_kg_deflated_lag3
2020-09-15,Borno,Tashan Bama,2,55,11.81,13.18,2020,9,-1.0,-0.0,302.94,41.76,26.42,4.14,12650.77,275.84,277.06,150.02,366.3,192.94,196.75,605.0,80.05,268.96,255.2,191.2,323.6,262.08,242.97,6.88,78.06,74.06,80.41,319.12,194.66,156.36,192.1,243.56,231.6,66.37,92.62,56.49,43.54,233.38,273.37,208.36,131.08,257.46,246.95,21.21,67.73,79.34,106.31,348.52,339.26,310.0,285.56,344.69,330.22,4.83,101.15,98.46,56.0,175.1,103.64,84.64,75.9,150.09,119.76,40.27,50.82,30.08,57.1,200.17,116.77,100.0,85.24,168.43,136.37,45.13,58.09,33.89,175.58,593.57,565.36,480.72,407.86,581.55,542.08,14.56,172.27,164.08
2020-10-15,Borno,Tashan Bama,2,55,11.81,13.18,2020,10,-0.866025,0.5,302.94,41.76,26.42,4.14,12650.77,282.72,169.18,292.35,300.0,164.44,176.77,435.0,82.05,275.84,262.08,235.2,307.2,268.96,257.08,6.88,80.05,76.06,49.1,277.06,216.9,244.99,185.32,271.03,251.72,51.38,80.41,62.95,84.85,150.02,265.64,299.15,141.25,216.35,237.22,59.66,43.54,77.09,87.07,366.3,346.3,315.74,292.78,353.71,339.6,10.96,106.31,100.5,47.72,192.94,171.54,86.26,83.0,179.86,137.81,11.47,56.0,49.78,51.3,196.75,188.34,103.12,93.99,195.09,152.5,6.09,57.1,54.66,126.25,605.0,585.71,482.14,421.43,594.76,562.8,9.7,175.58,169.99
2020-11-15,Borno,Tashan Bama,2,55,11.81,13.18,2020,11,-0.5,0.866025,302.94,41.76,26.42,4.14,12650.77,289.6,384.08,297.24,337.22,144.76,161.63,627.86,84.05,282.72,268.96,245.2,296.8,275.84,265.0,6.88,82.05,78.06,111.47,169.18,319.12,257.57,236.71,255.12,239.08,77.34,49.1,92.62,86.27,292.35,233.38,201.78,145.86,225.25,236.09,71.51,84.85,67.73,97.87,300.0,348.52,321.48,300.0,338.27,336.98,34.32,87.07,101.15,42.01,164.44,175.1,97.4,89.76,177.49,150.84,14.4,47.72,50.82,46.91,176.77,200.17,109.83,86.49,191.23,164.77,12.64,51.3,58.09,182.22,435.0,593.57,545.0,435.0,544.52,554.94,95.02,126.25,172.27
2020-12-15,Borno,Tashan Bama,2,55,11.81,13.18,2020,12,-0.0,1.0,302.94,41.76,26.42,4.14,12650.77,301.2,272.33,238.32,374.44,139.84,159.2,635.71,87.42,289.6,275.84,255.2,287.2,282.72,272.4,6.88,84.05,80.05,79.04,384.08,277.06,194.66,101.15,276.77,260.17,107.45,111.47,80.41,69.17,297.24,150.02,273.37,117.03,246.54,252.0,83.62,86.27,43.54,108.67,337.22,366.3,339.26,299.26,334.51,339.6,33.23,97.87,106.31,40.58,144.76,192.94,103.64,79.6,167.38,158.74,24.22,42.01,56.0,46.2,161.63,196.75,116.77,96.25,178.38,173.4,17.62,46.91,57.1,184.5,627.86,605.0,565.36,450.71,555.95,568.75,105.37,182.22,175.58
2021-01-15,Borno,Tashan Bama,2,55,11.81,13.18,2021,1,0.5,0.866025,354.3,72.67,26.75,4.72,25746.98,304.4,335.13,196.8,379.44,172.36,180.85,642.14,75.54,301.2,282.72,262.08,278.2,291.17,280.07,9.34,87.42,82.05,83.16,272.33,169.18,216.9,102.85,275.2,273.11,107.48,79.04,49.1,48.84,238.32,292.35,265.64,88.2,275.97,246.16,32.7,69.17,84.85,94.16,374.44,300.0,346.3,298.52,337.22,345.46,37.22,108.67,87.07,42.77,139.84,164.44,171.54,74.62,149.68,164.77,13.02,40.58,47.72,44.88,159.2,176.77,188.34,83.75,165.87,180.48,9.52,46.2,51.3,159.35,635.71,435.0,585.71,471.43,566.19,580.48,113.68,184.5,126.25
2021-02-15,Borno,Tashan Bama,2,55,11.81,13.18,2021,2,0.866025,0.5,354.3,72.67,26.75,4.72,25746.98,301.2,192.45,322.03,384.44,184.78,202.5,648.57,74.74,304.4,289.6,268.96,269.2,298.4,287.12,7.79,75.54,84.05,47.76,335.13,384.08,319.12,177.24,330.51,292.82,56.02,83.16,111.47,79.91,196.8,297.24,233.38,118.7,244.12,234.68,50.47,48.84,86.27,95.4,379.44,337.22,348.52,304.26,363.7,350.99,23.07,94.16,97.87,45.85,172.36,144.76,175.1,78.28,152.32,164.91,17.53,42.77,42.01,50.25,180.85,161.63,200.17,100.0,167.23,179.23,11.86,44.88,46.91,160.94,642.14,627.86,593.57,479.29,635.24,589.88,7.15,159.35,182.22
2021-03-15,Borno,Tashan Bama,2,55,11.81,13.18,2021,3,1.0,0.0,354.3,72.67,26.75,4.72,25746.98,290.2,266.5,184.88,464.44,176.93,204.69,681.43,72.01,301.2,301.2,275.84,191.2,302.27,292.49,1.85,74.74,87.42,66.13,192.45,272.33,277.06,156.36,266.64,271.7,71.51,47.76,79.04,45.88,322.03,238.32,150.02,208.36,252.38,249.46,63.79,79.91,69.17,115.25,384.44,374.44,366.3,310.0,379.44,356.97,5.0,95.4,108.67,43.91,184.78,139.84,192.94,84.64,165.66,166.52,23.21,45.85,40.58,50.79,202.5,159.2,196.75,100.0,180.85,179.62,21.65,50.25,46.2,169.1,648.57,635.71,605.0,480.72,642.14,599.05,6.43,160.94,184.5
2021-05-15,Borno,Tashan Bama,2,55,11.81,13.18,2021,5,0.5,-0.866025,354.3,72.67,26.75,4.72,25746.98,279.2,211.62,272.58,473.33,159.36,210.54,714.29,69.28,290.2,304.4,282.72,235.2,298.6,294.89,7.45,72.01,75.54,52.51,266.5,335.13,169.18,244.99,264.69,269.94,71.36,66.13,83.16,67.64,184.88,196.8,292.35,299.15,234.57,255.27,75.98,45.88,48.84,117.46,464.44,379.44,300.0,315.74,409.44,373.33,47.7,115.25,94.16,39.55,176.93,172.36,164.44,86.26,178.02,163.85,6.28,43.91,42.77,52.25,204.69,180.85,176.77,103.12,196.01,180.94,13.18,50.79,44.88,177.25,681.43,642.14,435.0,482.14,657.38,611.78,21.07,169.1,159.35
2021-06-15,Borno,Tashan Bama,2,55,11.81,13.18,2021,6,0.0,-1.0,354.3,72.67,26.75,4.72,25746.98,268.2,334.58,252.27,482.22,190.34,216.88,714.29,66.55,279.2,301.2,289.6,245.2,290.2,294.3,11.0,69.28,74.74,83.03,211.62,192.45,384.08,257.57,223.52,277.02,38.43,52.51,47.76,62.6,272.58,322.03,297.24,201.78,259.83,251.98,69.46,67.64,79.91,119.66,473.33,384.44,337.22,321.48,440.74,402.22,48.96,117.46,95.4,47.23,159.36,184.78,144.76,97.4,173.69,163.0,13.02,39.55,45.85,53.82,210.54,202.5,161.63,109.83,205.91,186.57,4.16,52.25,50.25,177.25,714.29,648.57,627.86,545.0,681.43,658.33,32.86,177.25,160.94
2021-08-15,Borno,Tashan Bama,2,55,11.81,13.18,2021,8,-0.866025,-0.5,354.3,72.67,26.75,4.72,25746.98,257.2,277.4,283.78,517.78,222.96,265.15,714.29,63.82,268.2,290.2,301.2,255.2,279.2,290.73,11.0,66.55,72.01,68.84,334.58,266.5,272.33,194.66,270.9,268.77,61.6,83.03,66.13,70.42,252.27,184.88,238.32,273.37,236.58,244.48,45.91,62.6,45.88,128.49,482.22,464.44,374.44,339.26,473.33,426.39,8.89,119.66,115.25,55.33,190.34,176.93,139.84,103.64,175.54,170.6,15.54,47.23,43.91,65.8,216.88,204.69,159.2,116.77,210.7,195.78,6.1,53.82,50.79,177.25,714.29,681.43,635.71,565.36,703.34,672.74,18.97,177.25,169.1
2021-09-15,Borno,Tashan Bama,2,55,11.81,13.18,2021,9,-1.0,-0.0,354.3,72.67,26.75,4.72,25746.98,279.6,276.85,205.07,517.78,215.82,255.8,714.29,69.38,257.2,279.2,304.4,262.08,268.2,283.4,11.0,63.82,69.28,68.7,277.4,211.62,335.13,216.9,274.53,269.61,61.53,68.84,52.51,50.89,283.78,272.58,196.8,265.64,269.54,252.06,15.97,70.42,67.64,128.49,517.78,473.33,379.44,346.3,491.11,450.28,23.52,128.49,117.46,53.56,222.96,159.36,172.36,171.54,190.89,184.46,31.8,55.33,39.55,63.48,265.15,210.54,180.85,188.34,230.86,213.44,29.87,65.8,52.25,177.25,714.29,714.29,642.14,585.71,714.29,685.84,0.0,177.25,177.25
2021-10-15,Borno,Tashan Bama,2,55,11.81,13.18,2021,10,-0.866025,0.5,354.3,72.67,26.75,4.72,25746.98,308.8,318.66,245.26,517.78,174.26,245.81,714.29,76.63,279.6,268.2,301.2,268.96,268.33,279.27,11.2,69.38,66.55,79.08,276.85,334.58,192.45,319.12,296.28,259.9,33.17,68.7,83.03,60.86,205.07,252.27,322.03,233.38,247.04,253.43,39.61,50.89,62.6,128.49,517.78,482.22,384.44,348.52,505.93,473.33,20.53,128.49,119.66,43.24,215.82,190.34,184.78,175.1,209.71,191.7,17.15,53.56,47.23,61.0,255.8,216.88,202.5,200.17,245.94,225.93,25.6,63.48,53.82,177.25,714.29,714.29,648.57,593.57,714.29,697.86,0.0,177.25,177.25
2021-11-15,Borno,Tashan Bama,2,55,11.81,13.18,2021,11,-0.5,0.866025,354.3,72.67,26.75,4.72,25746.98,345.6,219.69,237.92,517.78,163.94,163.75,714.29,85.76,308.8,257.2,290.2,275.84,281.87,280.53,25.87,76.63,63.82,54.52,318.66,277.4,266.5,277.06,290.97,280.94,23.98,79.08,68.84,59.04,245.26,283.78,184.88,150.02,244.7,240.64,39.36,60.86,70.42,128.49,517.78,517.78,464.44,366.3,517.78,495.56,0.0,128.49,128.49,40.68,174.26,222.96,176.93,192.94,204.35,189.95,26.3,43.24,55.33,40.63,245.81,265.15,204.69,196.75,255.59,233.14,9.67,61.0,65.8,177.25,714.29,714.29,681.43,605.0,714.29,708.81,0.0,177.25,177.25
2021-12-15,Borno,Tashan Bama,2,55,11.81,13.18,2021,12,-0.0,1.0,354.3,72.67,26.75,4.72,25746.98,382.4,265.32,231.07,535.56,181.4,224.15,714.29,94.89,345.6,279.6,279.2,282.72,311.33,289.77,33.07,85.76,69.38,65.84,219.69,276.85,211.62,169.18,271.73,273.13,49.68,54.52,68.7,57.34,237.92,205.07,272.58,292.35,229.42,249.48,21.4,59.04,50.89,132.9,517.78,517.78,473.33,300.0,517.78,504.44,0.0,128.49,128.49,45.01,163.94,215.82,159.36,164.44,184.67,187.78,27.46,40.68,53.56,55.62,163.75,255.8,210.54,176.77,221.79,226.32,50.51,40.63,63.48,177.25,714.29,714.29,714.29,435.0,714.29,714.29,0.0,177.25,177.25
2022-01-15,Borno,Tashan Bama,2,55,11.81,13.18,2022,1,0.5,0.866025,421.07,103.76,27.15,2.57,43690.22,382.4,264.94,238.3,535.56,184.38,249.48,714.29,79.85,382.4,308.8,268.2,289.6,345.6,306.97,36.8,94.89,76.63,55.32,265.32,318.66,334.58,384.08,267.89,282.08,49.54,65.84,79.08,49.76,231.07,245.26,252.27,297.24,238.08,242.56,7.1,57.34,60.86,111.83,535.56,517.78,482.22,337.22,523.71,514.82,10.27,132.9,128.49,38.5,181.4,174.26,190.34,144.76,173.2,191.45,8.78,45.01,43.24,52.09,224.15,245.81,216.88,161.63,211.24,228.59,42.53,55.62,61.0,149.14,714.29,714.29,714.29,627.86,714.29,714.29,0.0,177.25,177.25
2022-02-15,Borno,Tashan Bama,2,55,11.81,13.18,2022,2,0.866025,0.5,421.07,103.76,27.15,2.57,43690.22,360.4,270.74,274.61,531.11,197.48,249.48,745.54,75.25,382.4,345.6,257.2,301.2,370.13,326.0,21.25,79.85,85.76,56.53,264.94,219.69,277.4,272.33,249.98,270.48,26.24,55.32,54.52,57.34,238.3,237.92,283.78,238.32,235.76,240.23,4.07,49.76,59.04,110.9,535.56,517.78,517.78,374.44,529.63,523.71,10.27,111.83,128.49,41.23,184.38,163.94,222.96,139.84,176.57,190.46,11.04,38.5,40.68,52.09,249.48,163.75,265.15,159.2,212.46,234.02,44.04,52.09,40.63,155.67,714.29,714.29,714.29,635.71,714.29,714.29,0.0,149.14,177.25
2022-03-15,Borno,Tashan Bama,2,55,11.81,13.18,2022,3,1.0,0.0,421.07,103.76,27.15,2.57,43690.22,485.2,232.62,295.14,526.67,202.07,222.26,776.79,101.31,360.4,382.4,279.6,304.4,375.07,343.2,12.7,75.25,94.89,48.57,270.74,265.32,276.85,335.13,267.0,269.37,3.24,56.53,65.84,61.63,274.61,231.07,205.07,196.8,247.99,238.7,23.33,57.34,57.34,109.97,531.11,535.56,517.78,379.44,534.08,525.93,2.57,110.9,132.9,42.19,197.48,181.4,215.82,172.36,187.75,186.21,8.55,41.23,45.01,46.41,249.48,224.15,255.8,180.85,241.04,231.41,14.62,52.09,55.62,162.19,745.54,714.29,714.29,642.14,724.71,719.5,18.04,155.67,177.25
2022-04-15,Borno,Tashan Bama,2,55,11.81,13.18,2022,4,0.866025,-0.5,421.07,103.76,27.15,2.57,43690.22,220.4,280.03,247.4,522.22,186.8,209.47,808.04,46.02,485.2,382.4,308.8,301.2,409.33,377.47,66.62,101.31,79.85,58.47,232.62,264.94,318.66,192.45,256.1,262.0,20.54,48.57,55.32,51.66,295.14,238.3,245.26,322.03,269.35,253.72,28.78,61.63,49.76,109.04,526.67,535.56,517.78,384.44,531.11,527.41,4.45,109.97,111.83,39.0,202.07,184.38,174.26,184.78,194.64,183.92,9.18,42.19,38.5,43.74,222.26,249.48,245.81,202.5,240.41,225.82,15.72,46.41,52.09,168.72,776.79,714.29,714.29,648.57,745.54,729.92,31.25,162.19,149.14
2022-05-15,Borno,Tashan Bama,2,55,11.81,13.18,2022,5,0.5,-0.866025,421.07,103.76,27.15,2.57,43690.22,310.2,329.55,210.17,553.7,170.17,225.56,839.29,64.77,220.4,360.4,345.6,290.2,355.33,362.73,132.47,46.02,75.25,68.81,280.03,270.74,219.69,266.5,261.13,255.56,25.12,58.47,56.53,43.88,247.4,274.61,237.92,184.88,272.38,254.07,23.95,51.66,57.34,115.61,522.22,531.11,517.78,464.44,526.67,528.15,4.45,109.04,110.9,35.53,186.8,197.48,163.94,176.93,195.45,186.01,7.83,39.0,41.23,47.1,209.47,249.48,163.75,204.69,227.07,219.76,20.43,43.74,52.09,175.24,808.04,745.54,714.29,681.43,776.79,745.54,31.25,168.72,155.67
2023-06-15,Borno,Tashan Bama,2,55,11.81,13.18,2023,6,0.0,-1.0,524.91,85.08,26.21,7.88,44659.34,400.0,,,661.88,,,1220.24,67.0,310.2,485.2,382.4,279.2,338.6,356.83,134.67,64.77,101.31,,329.55,232.62,265.32,211.62,280.73,273.87,48.47,68.81,48.57,,210.17,295.14,231.07,272.58,250.9,249.45,42.59,43.88,61.63,110.86,553.7,526.67,535.56,473.33,534.2,534.14,17.04,115.61,109.97,,170.17,202.07,181.4,159.36,186.35,187.05,15.95,35.53,42.19,,225.56,222.26,224.15,210.54,219.1,230.07,8.5,47.1,46.41,204.38,839.29,776.79,714.29,714.29,808.04,766.37,31.25,175.24,162.19
2023-07-15,Borno,Tashan Bama,2,55,11.81,13.18,2023,7,-0.5,-0.866025,524.91,85.08,26.21,7.88,44659.34,416.58,,,770.06,,,1601.19,69.78,400.0,220.4,382.4,268.2,310.2,359.77,89.8,67.0,46.02,,,280.03,264.94,334.58,304.79,275.58,35.02,,58.47,,,247.4,238.3,252.27,228.79,253.12,26.33,,51.66,128.98,661.88,522.22,535.56,482.22,579.27,555.19,73.26,110.86,109.04,,,186.8,184.38,190.34,178.48,188.18,11.76,,39.0,,,209.47,249.48,216.88,217.52,231.25,11.38,,43.74,268.19,1220.24,808.04,714.29,714.29,955.86,850.7,229.5,204.38,168.72
2023-09-15,Borno,Tashan Bama,2,55,11.81,13.18,2023,9,-1.0,-0.0,524.91,85.08,26.21,7.88,44659.34,433.16,,,873.69,,,1982.14,72.55,416.58,310.2,360.4,257.2,375.59,365.46,57.24,69.78,64.77,,,329.55,270.74,277.4,329.55,278.23,,,68.81,,,210.17,274.61,283.78,210.17,256.83,,,43.88,146.34,770.06,553.7,531.11,517.78,661.88,594.27,108.18,128.98,115.61,,,170.17,197.48,222.96,170.17,189.13,,,35.53,,,225.56,249.48,265.15,225.56,226.69,,,47.1,332.0,1601.19,839.29,745.54,714.29,1220.24,998.52,380.95,268.19,175.24
2023-10-15,Borno,Tashan Bama,2,55,11.81,13.18,2023,10,-0.866025,0.5,524.91,85.08,26.21,7.88,44659.34,449.74,,,891.87,,,2363.1,75.33,433.16,400.0,485.2,279.6,416.58,377.59,16.58,72.55,67.0,,,,232.62,276.85,,280.73,,,,,,,295.14,205.07,,250.9,,,,149.38,873.69,661.88,526.67,517.78,768.54,651.37,105.91,146.34,110.86,,,,202.07,215.82,,186.35,,,,,,,222.26,255.8,,219.1,,,,395.81,1982.14,1220.24,776.79,714.29,1601.19,1204.62,380.95,332.0,204.38
2023-11-15,Borno,Tashan Bama,2,55,11.81,13.18,2023,11,-0.5,0.866025,524.91,85.08,26.21,7.88,44659.34,466.32,,,1225.03,,,2744.05,78.11,449.74,416.58,220.4,308.8,433.16,371.68,16.58,75.33,69.78,,,,280.03,318.66,,304.79,,,,,,,247.4,245.26,,228.79,,,,205.19,891.87,770.06,522.22,517.78,845.21,712.24,65.71,149.38,128.98,,,,186.8,174.26,,178.48,,,,,,,209.47,245.81,,217.52,,,,459.62,2363.1,1601.19,808.04,714.29,1982.14,1469.0,380.96,395.81,268.19
2024-01-15,Borno,Tashan Bama,2,55,11.81,13.18,2024,1,0.5,0.866025,609.92,80.12,27.48,0.18,48866.79,960.0,,,1558.2,,,3125.0,138.38,466.32,433.16,310.2,345.6,449.74,412.67,16.58,78.11,72.55,,,,329.55,219.69,,329.55,,,,,,,210.17,237.92,,210.17,,,,224.61,1225.03,873.69,553.7,517.78,996.86,829.37,197.81,205.19,146.34,,,,170.17,163.94,,170.17,,,,,,,225.56,163.75,,225.56,,,,450.47,2744.05,1982.14,839.29,714.29,2363.1,1791.67,380.96,459.62,332.0
2024-09-15,Borno,Tashan Bama,2,55,11.81,13.18,2024,9,-1.0,-0.0,609.92,80.12,27.48,0.18,48866.79,1126.67,,,1891.36,,,2383.33,162.41,960.0,449.74,400.0,382.4,625.35,520.97,289.93,138.38,75.33,,,,,265.32,,,,,,,,,,231.07,,,,,,272.64,1558.2,891.87,661.88,535.56,1225.03,996.79,333.17,224.61,149.38,,,,,181.4,,,,,,,,,,224.15,,,,,,343.56,3125.0,2363.1,1220.24,714.29,2744.05,2172.62,380.95,450.47,395.81
2024-10-15,Borno,Tashan Bama,2,55,11.81,13.18,2024,10,-0.866025,0.5,609.92,80.12,27.48,0.18,48866.79,873.34,,,1683.99,,,2730.41,125.89,1126.67,466.32,416.58,382.4,851.0,642.08,343.4,162.41,78.11,,,,,264.94,,,,,,,,,,238.3,,,,,,242.75,1891.36,1225.03,770.06,535.56,1558.2,1201.7,333.17,272.64,205.19,,,,,184.38,,,,,,,,,,249.48,,,,,,393.59,2383.33,2744.05,1601.19,714.29,2750.79,2366.47,370.88,343.56,459.62
2024-11-15,Borno,Tashan Bama,2,55,11.81,13.18,2024,11,-0.5,0.866025,609.92,80.12,27.48,0.18,48866.79,620.0,,,1574.07,,,2785.71,89.37,873.34,960.0,433.16,360.4,986.67,718.2,128.75,125.89,138.38,,,,,270.74,,,,,,,,,,274.61,,,,,,226.9,1683.99,1558.2,873.69,531.11,1711.18,1354.02,168.24,242.75,224.61,,,,,197.48,,,,,,,,,,249.48,,,,,,401.56,2730.41,3125.0,1982.14,745.54,2746.25,2554.67,371.09,393.59,450.47
2024-12-15,Borno,Tashan Bama,2,55,11.81,13.18,2024,12,-0.0,1.0,609.92,80.12,27.48,0.18,48866.79,899.33,,,1574.07,,,3156.25,129.64,620.0,1126.67,449.74,485.2,873.34,749.34,253.34,89.37,162.41,,,,,232.62,,,,,,,,,,295.14,,,,,,226.9,1574.07,1891.36,891.87,526.67,1716.47,1470.75,161.12,226.9,272.64,,,,,202.07,,,,,,,,,,222.26,,,,,,454.97,2785.71,2383.33,2363.1,776.79,2633.15,2688.6,218.11,401.56,343.56
2016-12-15,Yobe,Yunusari,12,56,13.15,11.54,2016,12,-0.0,1.0,183.88,53.31,27.18,0.23,9802.64,96.8,132.0,177.0,250.0,141.46,189.0,357.14,46.28,,,,,,,,,,63.11,,,,,,,,,,84.63,,,,,,,,,,119.53,,,,,,,,,,67.64,,,,,,,,,,90.37,,,,,,,,,,170.76,,,,,,,,,
2017-02-15,Yobe,Yunusari,12,56,13.15,11.54,2017,2,0.866025,0.5,214.23,54.22,26.57,4.31,11615.55,121.0,132.0,177.0,276.85,139.07,202.46,357.14,49.66,96.8,,,,96.8,96.8,,46.28,,54.17,132.0,,,,132.0,132.0,,63.11,,72.64,177.0,,,,177.0,177.0,,84.63,,113.62,250.0,,,,250.0,250.0,,119.53,,57.07,141.46,,,,141.46,141.46,,67.64,,83.09,189.0,,,,189.0,189.0,,90.37,,146.57,357.14,,,,357.14,357.14,,170.76,
2017-03-15,Yobe,Yunusari,12,56,13.15,11.54,2017,3,1.0,0.0,214.23,54.22,26.57,4.31,11615.55,145.2,132.0,177.0,303.7,141.54,204.16,375.0,59.59,121.0,,,,108.9,108.9,17.11,49.66,,54.17,132.0,,,,132.0,132.0,0.0,54.17,,72.64,177.0,,,,177.0,177.0,0.0,72.64,,124.64,276.85,,,,263.42,263.42,18.99,113.62,,58.09,139.07,,,,140.26,140.26,1.69,57.07,,83.79,202.46,,,,195.73,195.73,9.52,83.09,,153.9,357.14,,,,357.14,357.14,0.0,146.57,
2017-04-15,Yobe,Yunusari,12,56,13.15,11.54,2017,4,0.866025,-0.5,214.23,54.22,26.57,4.31,11615.55,290.4,174.0,188.75,285.56,153.0,153.5,357.14,119.18,145.2,96.8,,,121.0,121.0,24.2,59.59,46.28,71.41,132.0,132.0,,,132.0,132.0,0.0,54.17,63.11,77.46,177.0,177.0,,,177.0,177.0,0.0,72.64,84.63,117.19,303.7,250.0,,,276.85,276.85,26.85,124.64,119.53,62.79,141.54,141.46,,,140.69,140.69,1.4,58.09,67.64,63.0,204.16,189.0,,,198.54,198.54,8.31,83.79,90.37,146.57,375.0,357.14,,,363.09,363.09,10.31,153.9,170.76
2017-05-15,Yobe,Yunusari,12,56,13.15,11.54,2017,5,0.5,-0.866025,214.23,54.22,26.57,4.31,11615.55,255.47,181.5,193.38,294.63,148.8,155.0,357.14,104.84,290.4,121.0,,,185.53,163.35,91.62,119.18,49.66,74.49,174.0,132.0,,,146.0,142.5,24.25,71.41,54.17,79.36,188.75,177.0,,,180.92,179.94,6.78,77.46,72.64,120.92,285.56,276.85,,,288.7,279.03,13.7,117.19,113.62,61.07,153.0,139.07,,,144.54,143.77,7.43,62.79,57.07,63.61,153.5,202.46,,,186.71,187.28,28.77,63.0,83.09,146.57,357.14,357.14,,,363.09,361.6,10.31,146.57,146.57
2017-06-15,Yobe,Yunusari,12,56,13.15,11.54,2017,6,0.0,-1.0,214.23,54.22,26.57,4.31,11615.55,220.53,189.0,198.0,303.7,148.18,162.5,392.86,90.51,255.47,145.2,,,230.36,181.77,75.79,104.84,59.59,77.57,181.5,132.0,,,162.5,150.3,26.68,74.49,54.17,81.26,193.38,177.0,,,186.38,182.63,8.44,79.36,72.64,124.64,294.63,303.7,,,294.63,282.15,9.07,120.92,124.64,60.81,148.8,141.54,,,147.78,144.77,5.8,61.07,58.09,66.69,155.0,204.16,,,170.89,180.82,28.83,63.61,83.79,161.23,357.14,375.0,,,363.09,360.71,10.31,146.57,153.9
2017-07-15,Yobe,Yunusari,12,56,13.15,11.54,2017,7,-0.5,-0.866025,214.23,54.22,26.57,4.31,11615.55,185.6,235.8,246.0,571.48,143.06,148.0,750.0,76.17,220.53,290.4,96.8,,255.47,188.23,34.94,90.51,119.18,96.77,189.0,174.0,132.0,,181.5,156.75,7.5,77.57,71.41,100.96,198.0,188.75,177.0,,193.38,185.19,4.63,81.26,77.46,234.54,303.7,285.56,250.0,,294.63,285.74,9.07,124.64,117.19,58.71,148.18,153.0,141.46,,149.99,145.34,2.62,60.81,62.79,60.74,162.5,153.5,189.0,,157.0,177.77,4.82,66.69,63.0,307.8,392.86,357.14,357.14,,369.05,366.07,20.62,161.23,146.57
2017-08-15,Yobe,Yunusari,12,56,13.15,11.54,2017,8,-0.866025,-0.5,214.23,54.22,26.57,4.31,11615.55,234.0,298.0,276.0,571.48,140.82,136.0,785.71,96.03,185.6,255.47,121.0,,220.53,203.03,34.94,76.17,104.84,122.3,235.8,181.5,132.0,,202.1,174.05,29.42,96.77,74.49,113.27,246.0,193.38,177.0,,212.46,196.69,29.14,100.96,79.36,234.54,571.48,294.63,276.85,,389.94,339.32,157.29,234.54,120.92,57.79,143.06,148.8,139.07,,146.68,145.61,3.15,58.71,61.07,55.81,148.0,155.0,202.46,,155.17,170.94,7.25,60.74,63.61,322.46,750.0,357.14,357.14,,500.0,431.55,217.24,307.8,146.57
